account_number,snapshot_month,household_composition,activation_date,lifecycle_stage,geographic_market,premises_type,value_tier,credit_profile,commitment_end_date,own_voice_flag,own_data_flag,own_video_flag,loyalty_program_participation,loyalty_status,service_type,subscribed_speed_mbps,avg_delivered_throughput_mbps,network_outage_events,network_outage_duration_minutes,latency_ms,jitter_ms,packet_loss_pct,trouble_ticket_volume,ticket_resolution_time_hours,repeat_issue_flag,infrastructure_age_years,copper_pair_condition_score,distance_from_co_km,fiber_available_at_premises,service_provisioning_delay_days,install_failure_flag,mrc_data,mrc_voice,mrc_video,usage_based_charges,overage_charges,promo_discount_amount,promo_expiration_flag,price_increase_flag,notification_days_before_increase,credits_issued,billing_dispute_flag,refund_request_flag,bill_amount,late_payment_flag,collections_activity_flag,churn_event_month,churn_reason_code,final_destination,winback_attempts,winback_success_flag,time_to_churn_from_key_trigger_days,inbound_call_volume,call_reason_code,avg_handle_time_sec,escalations,transfers,nps_score,csat_score,ces_score,retention_offer_type,save_attempt_flag,save_outcome,complaint_volume,complaint_type,complaint_severity,chat_transcripts_count,email_correspondence_count,ivr_interactions_count,agent_notes_count,case_mgmt_records_count,data_consumption_gb,peak_usage_hours_pct,bandwidth_utilization_pct,connected_device_count,device_types_sample,video_streaming_hours,voip_minutes,self_service_portal_logins,mobile_app_sessions,avg_session_duration_sec,email_open_rate,sms_response_rate,competitor_broadband_available_by_address,competitor_pricing_index,competitor_promo_active,fixed_wireless_5g_coverage_rate,market_share_index,median_income,employment_rate,new_housing_dev_index,mdu_density_index,subsidy_eligibility,retention_campaign_exposed,offer_accept_flag,offer_reject_flag,fiber_migration_campaign_participation,upsell_cross_sell_attempt_flag,upsell_cross_sell_outcome,marketing_channel_engagement,ab_test_group,comm_preference,opt_out_marketing_flag,service_activation_event,service_deactivation_event,lifecycle_stage_lower,months_to_churn,churn_flag_3m,tenure_months,months_to_commitment_end,near_contract_end_flag,competitive_pressure,history_available_months,history_coverage_ratio_12m,new_customer_flag,prev_bill,bill_shock_flag,throughput_to_speed_ratio,speed_gap_ratio,revenue_per_speed,outage_severity,tickets_last_3m_sum,outages_last_3m_sum,bill_volatility_3m_std,nps_3m_min,csat_3m_min,usage_3m_avg,tickets_3m_avg,tickets_last_6m_sum,outages_last_6m_sum,bill_volatility_6m_std,nps_6m_min,csat_6m_min,usage_6m_avg,tickets_last_12m_sum,outages_last_12m_sum,bill_volatility_12m_std,nps_12m_min,csat_12m_min,usage_12m_avg,bill_shock_last_12m_sum,outage_severity_last_12m_sum,usage_mom_pct_change,usage_drop_ratio_3m_vs_12m,ticket_acceleration_3m_vs_12m,outage_acceleration_3m_vs_12m,bill_volatility_acceleration_3m_vs_12m,ticket_per_month,ticket_per_active_month_12m,tenure_bucket,tenure_bucket_encoded,ticket_spike_ratio,outage_trend_ratio,usage_last_3m,usage_last_6m,usage_drop_ratio,fiber_speed_risk,service_frustration_index,frustration_acceleration,eda_service_score,eda_billing_score,eda_usage_score,eda_competition_score,eda_contract_score,eda_support_score,eda_composite_score,eda_service_flag,eda_billing_flag,eda_usage_flag,eda_competition_flag,eda_contract_flag,eda_support_flag,eda_analysis,eda_reasons
200642,2025-03-01,Family,2023-11-01,Active,Metro,Bulk,Mid,B,,0,1,0,0,,Copper_DSL,47.1,31.0,0,0,66.6,6.0,0.829,0,0.0,0,26,97,1.68,0,0,0,49.51,0,0,0.0,0.0,0.0,0,0,0,2.76,0,0,46.75,0,0,,,,0,0,,0,,0,0,0,33,4.46,1.49,Discount,0,,0,,,1,0,0,1,0,347.2,0.185,0.389,8,"IoT,Laptop,Tablet",61.4,0.0,0,2,88,0.359,0.1,1,1.1,1,0.55,1.15,78000,0.962,1.05,1.36,,1,0,0,0,0,,,Variant_B,Phone,0,0,0,active,,0,16.2,-999.0,0,1,12,1.0,0,40.04,0,0.6581740976645435,0.3418259023354565,1.0511677282377918,0.0,1.0,2.0,7.457083880445499,-5.0,3.72,260.53333333333336,0.3333333333333333,2.0,4.0,5.0408240067142405,-5.0,3.64,256.1333333333333,6.0,7.0,4.704939618973003,-10.0,2.82,245.05000000000004,1.0,6.216666666666667,0.7316708229426434,0.06318438413929124,-0.16666666666666669,0.08333333333333326,2.7521442614724956,0.0,0.5,early_growth,0,0.5,0.5,260.53333333333336,256.1333333333333,1.0171785528370643,0.0,1.3418259023354566,0.02972399150743099,10.108738853503185,0.0,3.017498062351784,4.625,0.0,0.15000000000000002,17.901236915854966,1,0,0,1,1,0,"service: 1 ticket, 2 outages, NPS=-5; competition: alt. provider available, promo active, 5G coverage; contract ends in 0 months.",Recurring service failures are eroding the customer experience; competitor availability and promotions create an easy switching path.
200642,2025-04-01,Family,2022-07-01,Active,Metro,Bulk,Mid,B,,0,1,0,0,,Copper_DSL,47.1,28.1,0,0,62.6,5.1,0.493,1,25.5,0,26,97,1.68,0,0,0,49.51,0,0,0.0,0.0,0.0,0,0,0,6.39,0,0,43.12,0,0,,,,0,0,,0,,0,0,0,-18,3.58,1.84,,0,,0,,,0,0,0,2,0,227.7,0.357,0.672,8,"IoT,Laptop,Tablet",83.9,0.0,0,3,222,0.301,0.009,1,0.91,1,0.55,1.15,78000,0.962,1.09,0.93,,0,0,0,0,0,,,Variant_B,Phone,0,0,0,active,,0,33.5,-999.0,0,1,12,1.0,0,46.75,0,0.5966029723991507,0.4033970276008492,1.0511677282377918,0.0,1.0,1.0,3.358754729558787,-18.0,3.58,258.4666666666667,0.3333333333333333,2.0,3.0,5.417300988499709,-18.0,3.58,257.26666666666665,6.0,6.0,5.0816523797964495,-18.0,3.14,240.04166666666666,1.0,5.683333333333334,-0.3441820276497696,0.07675750737719163,-0.16666666666666669,-0.16666666666666669,-1.7228976502376625,0.029850746268656716,0.5,established,1,0.5,0.3333333333333333,258.4666666666667,257.26666666666665,1.0046644208344133,0.0,1.2367303609341824,0.1788747346072186,9.249095541401275,0.0,3.6473696698801725,4.587000000000001,0.0,0.1,17.58346521128145,1,0,1,1,1,0,"service: 1 ticket, 1 outage, NPS=-18; competition: alt. provider available, promo active, 5G coverage; usage: MoM=-34%.",Recurring service failures are eroding the customer experience; competitor availability and promotions create an easy switching path.
200642,2025-05-01,Family,2023-06-01,Active,Metro,Bulk,Mid,B,,0,1,0,0,,Copper_DSL,47.1,28.6,0,0,68.3,6.0,0.497,0,0.0,0,26,97,1.68,0,2,0,49.51,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,49.51,0,0,,,,0,0,,0,,0,0,0,37,3.33,2.26,,0,,0,,,0,0,0,0,0,71.5,0.189,0.426,8,"IoT,Laptop,Tablet",92.6,0.0,2,0,0,0.151,0.037,1,0.98,1,0.55,1.15,78000,0.962,1.07,0.88,,0,0,0,0,0,Rejected,Email,Variant_B,Phone,0,0,0,active,,0,23.333333333333332,-999.0,0,1,12,1.0,0,43.12,0,0.6072186836518046,0.3927813163481953,1.0511677282377918,0.0,1.0,0.0,3.204855690978938,-18.0,3.33,215.4666666666667,0.3333333333333333,2.0,3.0,5.417300988499709,-18.0,3.33,226.45000000000002,6.0,5.0,4.777604953416418,-18.0,3.14,234.08333333333334,1.0,4.0166666666666675,-0.6859903381642511,-0.07953008187967239,-0.16666666666666669,-0.4166666666666667,-1.5727492624374801,0.0,0.5,established,1,0.5,0.0,215.4666666666667,226.45000000000002,0.9514977552071834,0.0,0.8927813163481952,-0.85828025477707,8.108171974522293,0.0,4.573236288310544,4.601,0.0,0.0,17.282408262832835,1,0,1,1,1,0,"service: 1 ticket, NPS=-18; competition: alt. provider available, promo active, 5G coverage; usage: MoM=-69%.",Recurring service failures are eroding the customer experience; competitor availability and promotions create an easy switching path.
200642,2025-06-01,Family,2023-11-01,Active,Metro,Bulk,Mid,B,,0,1,0,0,,Copper_DSL,47.1,23.4,1,81,82.6,5.0,0.286,1,35.5,0,26,97,1.68,0,2,0,49.51,0,0,3.22,9.99,0.0,0,0,0,0.0,0,0,62.72,0,0,,,,0,0,,2,Billing,435,0,0,35,2.4,2.1,,0,,1,Other,Medium,0,0,0,0,0,228.0,0.234,0.547,8,"IoT,Laptop,Tablet",61.3,0.0,2,2,233,0.375,0.156,0,0.0,0,0.55,1.15,78000,0.962,1.05,1.25,,0,0,0,0,0,,Email,Variant_B,Phone,0,0,0,active,,0,19.266666666666666,-999.0,0,0,12,1.0,0,49.51,1,0.49681528662420377,0.5031847133757962,1.0511677282377918,1.35,2.0,1.0,9.995800784996332,-18.0,2.4,175.73333333333335,0.6666666666666666,3.0,3.0,8.270563261753496,-18.0,2.4,218.13333333333335,6.0,6.0,6.035816582549691,-18.0,2.4,233.025,2.0,5.366666666666667,2.1888111888111887,-0.24586060150913702,0.16666666666666663,-0.16666666666666669,3.959984202446641,0.051903114186851215,0.5,established,1,0.6666666666666666,0.3333333333333333,175.73333333333335,218.13333333333335,0.8056234718826406,0.0,1.5031847133757963,0.16135881104033967,11.074777070063694,2.6998,3.3941635425156207,1.105,0.0,2.4000000000000004,20.673740612579316,1,1,1,0,1,1,"service: 2 tickets, 1 outage, NPS=-18; usage: drop_ratio=0.81; billing: bill shock.",Recurring service failures are eroding the customer experience; declining usage signals growing disengagement from the service.
200642,2025-07-01,Family,2022-04-01,Active,Metro,Bulk,Mid,B,,0,1,0,0,,Copper_DSL,47.1,23.0,0,0,60.9,8.5,0.361,2,22.7,0,26,97,1.68,0,0,0,49.51,0,0,2.34,1.27,0.0,0,0,0,14.16,1,0,38.959999999999994,0,0,,,,0,0,,3,Technical,373,0,0,20,2.46,2.71,,0,,0,,,0,0,0,1,1,191.5,0.279,0.586,8,"IoT,Laptop,Tablet",56.5,0.0,1,0,0,0.33,0.093,0,0.0,0,0.55,1.15,78000,0.962,1.11,1.24,,0,0,0,0,0,,,Variant_B,Phone,0,0,0,active,,0,39.56666666666667,-999.0,0,0,12,1.0,0,62.72,0,0.4883227176220807,0.5116772823779193,1.0511677282377918,0.0,3.0,1.0,11.904790352346964,20.0,2.4,163.66666666666666,1.0,4.0,2.0,8.734799368045035,-18.0,2.4,211.0666666666667,8.0,6.0,6.75257840765401,-18.0,2.4,229.60833333333335,2.0,5.366666666666667,-0.1600877192982456,-0.2871919573186224,0.33333333333333337,-0.16666666666666669,5.152211944692954,0.050547598989048016,0.6666666666666666,long_term,2,0.75,0.5,163.66666666666666,211.0666666666667,0.775426405559065,0.0,1.7616772823779194,0.524946921443737,7.062515923566879,1.8254000000000001,4.021609424698829,1.105,0.0,1.5500000000000003,15.56452534826571,0,1,1,0,1,0,"usage: drop_ratio=0.78, MoM=-16%; billing: billing dispute; contract ends in 0 months.",Declining usage signals growing disengagement from the service; billing pressure is reducing perceived plan value.
200642,2025-08-01,Family,2022-04-01,Active,Metro,Bulk,Mid,B,,0,1,0,0,,Copper_DSL,47.1,31.9,3,249,73.8,3.0,0.837,1,47.9,0,26,97,1.68,0,0,0,49.51,0,0,4.2,0.0,0.0,0,0,0,4.19,0,0,49.52,0,0,,,,0,0,,2,Billing,391,0,0,10,4.22,1.57,,0,,0,,,1,0,0,0,0,198.9,0.305,0.703,8,"IoT,Laptop,Tablet",77.5,0.0,2,1,139,0.222,0.106,0,0.0,0,0.55,1.15,78000,0.962,0.99,1.11,,0,0,0,0,0,,Email,Variant_B,Phone,0,0,0,active,,0,40.6,-999.0,0,0,12,1.0,0,38.959999999999994,1,0.6772823779193206,0.32271762208067944,1.0511677282377918,12.450000000000001,4.0,4.0,11.904419347452443,10.0,2.4,206.13333333333333,1.3333333333333333,5.0,4.0,8.09021631354811,-18.0,2.4,210.79999999999998,7.0,8.0,6.402616593426804,-18.0,2.4,224.93333333333337,2.0,16.81666666666667,0.03864229765013061,-0.08358032009484308,0.7499999999999999,0.6666666666666666,5.501802754025639,0.02463054187192118,0.5833333333333334,long_term,2,0.8,1.0,206.13333333333333,210.79999999999998,0.9778621125869703,0.0,2.1227176220806796,1.2299363057324844,10.604076433121019,2.5,3.0444558296436854,1.105,0.0,0.9,18.153532262764703,1,1,0,0,1,0,"service: 4 tickets, 4 outages; billing: bill shock; contract ends in 0 months.",Recurring service failures are eroding the customer experience; billing pressure is reducing perceived plan value.
200642,2025-09-01,Family,2023-11-01,Active,Metro,Bulk,Mid,B,,0,1,0,0,,Copper_DSL,47.1,25.6,2,102,55.3,4.6,0.762,2,37.8,0,26,97,1.68,0,0,0,49.51,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,49.51,0,0,,,,0,0,,4,Billing,649,0,0,-8,1.35,1.11,,0,,1,Other,Low,0,0,0,1,0,261.0,0.244,0.623,8,"IoT,Laptop,Tablet",72.8,0.0,3,0,0,0.396,0.194,0,0.0,0,0.55,1.15,78000,0.962,1.37,1.15,,1,1,0,0,0,Rejected,,Variant_B,Phone,0,0,0,active,,0,22.333333333333332,-999.0,0,0,12,1.0,0,49.52,0,0.5435244161358811,0.4564755838641189,1.0511677282377918,3.4,5.0,5.0,6.093934142516924,-8.0,1.35,217.13333333333333,1.6666666666666667,7.0,6.0,8.05397293265876,-18.0,1.35,196.4333333333333,9.0,10.0,6.4059948249252985,-18.0,1.35,226.28333333333333,2.0,20.21666666666667,0.31221719457013575,-0.04043603152390074,0.9166666666666667,0.8333333333333334,-0.3120606824083749,0.08955223880597016,0.75,established,1,0.7142857142857143,0.8333333333333334,217.13333333333333,196.4333333333333,1.1053792635330053,0.0,2.0040946314831665,0.5009099181073702,17.561141947224748,0.0,2.7565518411674867,1.105,0.0,3.25,24.672693788392234,1,0,0,0,1,1,"service: 5 tickets, 5 outages, NPS=-8; support: 1 complaint, 4 inbound calls; contract ends in 0 months.",Recurring service failures are eroding the customer experience; high support volume indicates unresolved friction with the service.
200644,2024-12-01,Couple,2023-09-01,Active,Urban,MDU,Mid,B,2026-01-21,1,1,1,1,Gold,Copper_DSL,33.4,19.4,1,7,74.2,5.8,0.391,0,0.0,0,12,88,4.5,1,2,0,41.06,18,35,4.24,0.0,0.0,0,0,0,3.11,0,0,95.19,0,0,,,,0,0,,0,,0,0,0,26,4.58,1.9,,0,,0,,,0,0,0,1,1,182.3,0.142,0.577,5,"IoT,Phone,Tablet",31.0,119.0,0,1,218,0.373,0.149,1,0.91,1,0.5,1.05,68000,0.955,1.25,1.4,,0,0,0,0,0,,Phone,Control,Email,1,0,0,active,,0,15.233333333333333,13.866666666666667,0,2,5,0.4166666666666667,0,102.09,0,0.5808383233532934,0.4191616766467066,1.2293413173652696,0.11666666666666667,0.0,1.0,4.34679575472935,26.0,3.71,198.5666666666667,0.0,0.0,1.0,12.774074134746515,12.0,3.71,203.94,0.0,1.0,12.774074134746515,12.0,3.71,203.94,1.0,0.11666666666666667,-0.2731259968102073,-0.026347618580628156,0.0,0.25,-8.427278380017164,0.0,0.0,early_growth,0,0.0,1.0,198.5666666666667,203.94,0.9736523814193718,0.4191616766467066,1.4191616766467066,0.9760479041916168,3.83174251497006,0.0,3.7036765956275404,4.487000000000001,0.0,0.35,12.372419110597601,0,0,1,1,1,0,"competition: alt. provider available, promo active, 5G coverage; usage: MoM=-27%; contract ends in 13 months.",Competitor availability and promotions create an easy switching path; declining usage signals growing disengagement from the service.
200644,2025-01-01,Couple,2022-09-01,Active,Urban,MDU,Mid,B,2026-01-21,1,1,1,1,Gold,Copper_DSL,33.4,10.2,0,0,81.0,2.0,0.174,2,25.6,0,12,88,4.5,1,3,0,41.06,18,35,0.0,1.45,0.0,0,0,0,5.3,0,0,90.21000000000001,0,0,,,,0,0,,1,Retention,314,0,0,-2,3.46,2.09,,0,,2,Install,Low,0,1,0,0,0,218.8,0.232,0.574,5,"IoT,Phone,Tablet",56.9,153.1,2,1,260,0.305,0.043,1,1.06,1,0.5,1.05,68000,0.955,1.01,1.22,,0,0,0,0,0,,Email,Control,Email,1,0,0,active,,0,28.433333333333334,12.833333333333334,0,2,6,0.5,0,95.19,0,0.3053892215568862,0.6946107784431138,1.2293413173652696,0.0,2.0,1.0,5.965802544503103,-2.0,3.46,217.29999999999998,0.6666666666666666,2.0,1.0,11.816255611092144,-2.0,3.46,206.41666666666666,2.0,1.0,11.816255611092144,-2.0,3.46,206.41666666666666,1.0,0.11666666666666667,0.20021941854086678,0.05272507064997978,0.5,0.25,-5.850453066589041,0.07033997655334115,0.3333333333333333,established,1,1.0,1.0,217.29999999999998,206.41666666666666,1.0527250706499798,0.6946107784431138,2.694610778443114,2.2724550898203595,12.11991616766467,0.028999999999999998,2.830409545597273,4.517,0.0,3.7,23.196325713261942,1,0,0,1,1,1,"service: 2 tickets, 1 outage, NPS=-2; competition: alt. provider available, promo active, 5G coverage; support: 2 complaints, 1 inbound call.",Recurring service failures are eroding the customer experience; competitor availability and promotions create an easy switching path.
200644,2025-02-01,Couple,2024-03-01,Active,Urban,MDU,Mid,B,2026-01-21,1,1,1,1,Silver,Copper_DSL,33.4,18.2,0,0,77.7,3.5,0.851,2,44.1,0,12,88,4.5,1,0,0,41.06,18,35,0.0,1.81,0.0,0,0,0,5.96,0,0,89.91000000000001,0,0,,,,0,0,,3,Retention,274,1,0,18,4.26,3.46,,0,,1,Speed,Low,0,0,0,1,1,197.2,0.183,0.67,5,"IoT,Phone,Tablet",47.6,83.1,1,0,0,0.343,0.127,0,0.0,0,0.5,1.05,68000,0.955,0.9,0.92,,0,0,0,0,0,,,Control,Email,1,0,0,active,,0,11.233333333333333,11.8,0,1,7,0.5833333333333334,1,90.21000000000001,0,0.5449101796407185,0.4550898203592814,1.2293413173652696,0.0,4.0,1.0,2.9656028055017063,-2.0,3.46,199.43333333333337,1.3333333333333333,4.0,1.0,9.836117120083507,-2.0,3.46,207.25,4.0,1.0,11.058911941657426,-2.0,3.46,205.1,1.0,0.11666666666666667,-0.09872029250457048,-0.027628798959856798,1.0,0.25,-8.09330913615572,0.17804154302670624,0.5714285714285714,early_growth,0,1.0,1.0,199.43333333333337,207.25,0.9622838761560114,0.4550898203592814,2.4550898203592815,2.1077844311377247,12.96063473053892,0.0362,3.431730894619112,1.0050000000000001,0.0,4.949999999999999,22.38356562515803,1,0,1,0,1,1,"service: 4 tickets, 1 outage, NPS=-2; support: 1 escalation, 1 complaint, 3 inbound calls; usage: MoM=-10%.",Recurring service failures are eroding the customer experience; high support volume indicates unresolved friction with the service.
200644,2025-03-01,Couple,2024-07-01,Active,Urban,MDU,Mid,B,2026-01-21,1,1,1,1,Silver,Copper_DSL,33.4,20.7,0,0,83.4,7.0,0.558,1,33.0,0,12,88,4.5,1,0,0,41.06,18,35,2.6,0.0,0.0,0,0,0,0.0,0,0,96.66,0,0,,,,0,0,,1,Technical,467,0,0,8,4.27,1.6,,0,,0,,,1,0,0,0,0,186.6,0.131,0.725,5,"IoT,Phone,Tablet",51.1,109.4,1,0,0,0.345,0.074,1,0.83,1,0.5,1.05,68000,0.955,1.12,1.11,,0,0,0,0,0,Accepted,Email,Control,Email,1,0,0,active,,0,8.1,10.866666666666667,0,2,8,0.6666666666666666,1,89.91000000000001,0,0.6197604790419162,0.38023952095808383,1.2293413173652696,0.0,5.0,0.0,3.8134629931336104,-2.0,3.46,200.86666666666665,1.6666666666666667,5.0,1.0,4.521206328698867,-2.0,3.46,199.71666666666667,5.0,1.0,10.247644677123194,-2.0,3.46,202.7875,1.0,0.11666666666666667,-0.053752535496957354,-0.009472148595615354,1.25,-0.08333333333333333,-6.434181683989584,0.1234567901234568,0.625,early_growth,0,1.0,0.0,200.86666666666665,199.71666666666667,1.0057581573896353,0.38023952095808383,1.3802395209580838,-0.038922155688622784,11.148359281437125,0.0,3.2331096775198267,4.471000000000001,0.0,0.5,19.35246895895695,1,0,0,1,1,0,"service: 5 tickets, NPS=-2; competition: alt. provider available, promo active, 5G coverage; contract ends in 10 months.",Recurring service failures are eroding the customer experience; competitor availability and promotions create an easy switching path.
200644,2025-04-01,Couple,2022-11-01,Active,Urban,MDU,Mid,B,2026-01-21,1,1,1,1,Gold,Copper_DSL,33.4,17.7,0,0,68.7,0.5,0.709,0,0.0,0,12,88,4.5,1,0,0,41.06,18,35,2.81,0.0,0.0,0,0,0,2.95,0,0,93.92,0,0,,,,0,0,,1,Billing,282,0,0,9,3.69,2.2,,0,,1,Outage,Medium,0,0,0,0,0,194.8,0.237,0.833,5,"IoT,Phone,Tablet",52.7,110.2,1,2,254,0.478,0.181,1,0.87,1,0.5,1.05,68000,0.955,1.23,1.21,,0,0,0,0,0,,SMS,Control,Email,1,0,0,active,,0,29.4,9.833333333333334,0,2,9,0.75,0,96.66,0,0.5299401197604791,0.47005988023952094,1.2293413173652696,0.0,3.0,0.0,3.394853948748444,8.0,3.69,192.86666666666667,1.0,5.0,1.0,4.525446570965863,-2.0,3.46,205.08333333333334,5.0,1.0,9.601991980833974,-2.0,3.46,201.89999999999998,1.0,0.11666666666666667,0.04394426580921773,-0.04474162126465232,0.5833333333333333,-0.08333333333333333,-6.207138032085529,0.0,0.5555555555555556,established,1,0.6,0.0,192.86666666666667,205.08333333333334,0.9404307192198293,0.47005988023952094,1.070059880239521,-1.624550898203593,5.322089820359281,0.0,3.1124787575059822,4.479000000000001,0.0,2.0,14.913568577865265,0,0,0,1,1,1,"competition: alt. provider available, promo active, 5G coverage; support: 1 complaint, 1 inbound call; contract ends in 9 months.",Competitor availability and promotions create an easy switching path; high support volume indicates unresolved friction with the service.
200644,2025-05-01,Couple,2024-04-01,Active,Urban,MDU,Mid,B,2026-01-21,1,1,1,1,Bronze,Copper_DSL,33.4,21.2,2,36,86.8,2.5,0.192,1,33.4,0,12,88,4.5,1,1,0,41.06,18,35,7.92,0.55,0.0,0,0,0,0.0,0,0,102.53,0,0,,,,0,0,,3,Technical,415,0,0,-15,3.51,2.1,Speed_Upgrade,0,,1,Other,Low,0,1,0,1,0,119.1,0.332,0.669,5,"IoT,Phone,Tablet",41.3,67.0,0,0,0,0.074,0.207,1,0.83,1,0.5,1.05,68000,0.955,0.96,1.24,,0,0,0,0,0,,,Control,Email,1,0,0,active,,0,13.166666666666666,8.833333333333334,0,2,10,0.8333333333333334,0,93.92,0,0.6347305389221557,0.3652694610778443,1.2293413173652696,1.2,2.0,2.0,4.398799078536435,-15.0,3.51,166.83333333333334,0.6666666666666666,6.0,3.0,4.6710840997210346,-15.0,3.46,183.13333333333333,6.0,3.0,9.328889954210936,-15.0,3.46,193.62,1.0,1.3166666666666667,-0.3886036960985627,-0.13834658953964807,0.16666666666666663,0.41666666666666663,-4.930090875674502,0.0759493670886076,0.6,early_growth,0,0.3333333333333333,0.6666666666666666,166.83333333333334,183.13333333333333,0.9109938114306517,0.3652694610778443,1.3652694610778444,-1.089820359281437,10.890904191616766,0.011000000000000001,4.1997228636204955,4.471000000000001,0.0,2.95,22.522627055237262,1,0,1,1,1,1,"service: 2 tickets, 2 outages, NPS=-15; competition: alt. provider available, promo active, 5G coverage; usage: drop_ratio=0.91, MoM=-39%.",Recurring service failures are eroding the customer experience; competitor availability and promotions create an easy switching path.
200644,2025-06-01,Couple,2023-05-01,Active,Urban,MDU,Mid,B,2026-01-21,1,1,1,1,Gold,Copper_DSL,33.4,15.0,1,99,69.2,6.6,0.0,0,0.0,0,12,88,4.5,1,0,0,41.06,18,35,2.25,1.37,0.0,0,0,0,0.0,0,0,97.68,0,0,,,,0,0,,0,,0,0,0,25,4.74,2.34,,0,,0,,,1,0,0,0,0,209.5,0.262,0.39,5,"IoT,Phone,Tablet",35.4,10.0,1,1,173,0.429,0.1,1,0.96,1,0.5,1.05,68000,0.955,1.14,1.51,,0,0,0,0,0,,DirectMail,Control,Email,1,0,0,active,,0,25.4,7.8,0,2,11,0.9166666666666666,0,102.53,0,0.44910179640718567,0.5508982035928144,1.2293413173652696,1.65,1.0,3.0,4.316483908615087,-15.0,3.51,174.46666666666667,0.3333333333333333,6.0,3.0,4.827410969315401,-15.0,3.46,187.66666666666666,6.0,4.0,8.86266828279774,-15.0,3.46,195.06363636363633,1.0,2.966666666666667,0.7590260285474393,-0.1055910270152707,-0.16666666666666669,0.6666666666666667,-4.546184374182653,0.0,0.5454545454545454,established,1,0.16666666666666666,1.0,174.46666666666667,187.66666666666666,0.9296625222024867,0.5508982035928144,1.7175648702594812,0.33732534930139746,11.619347305389223,0.0274,3.217399250049339,4.497000000000001,0.0,0.1,19.461146555438564,1,0,0,1,1,0,"service: 1 ticket, 3 outages, NPS=-15; competition: alt. provider available, promo active, 5G coverage; contract ends in 7 months.",Recurring service failures are eroding the customer experience; competitor availability and promotions create an easy switching path.
200644,2025-07-01,Couple,2022-08-01,Active,Urban,MDU,Mid,B,2026-01-21,1,1,1,1,Gold,Copper_DSL,33.4,15.5,0,0,74.7,3.8,0.324,0,0.0,0,12,88,4.5,1,0,0,41.06,18,35,0.0,6.42,0.0,0,0,0,4.79,0,0,95.69,0,0,,,,0,0,,1,Retention,419,0,0,9,4.42,2.77,,0,,0,,,1,0,0,0,0,135.0,0.309,0.594,5,"IoT,Phone,Tablet",31.3,245.9,0,0,0,0.64,0.218,1,1.08,1,0.5,1.05,68000,0.955,0.99,1.49,,1,0,0,0,1,,,Control,Email,1,0,0,active,,0,35.5,6.8,0,2,12,1.0,0,97.68,0,0.46407185628742514,0.5359281437125748,1.2293413173652696,0.0,1.0,3.0,3.518242932677191,-15.0,3.51,154.53333333333333,0.3333333333333333,4.0,3.0,4.180529870722129,-15.0,3.51,173.70000000000002,6.0,4.0,8.451829638748297,-15.0,3.46,190.0583333333333,1.0,2.966666666666667,-0.3556085918854416,-0.18691629762792117,-0.16666666666666669,0.6666666666666667,-4.933586706071106,0.0,0.5,established,1,0.25,1.0,154.53333333333333,173.70000000000002,0.8896564958741123,0.5359281437125748,1.785928143712575,0.715868263473054,11.721892215568865,0.1284,4.187075944085602,4.521000000000001,0.0,0.5,21.058368159654467,1,1,1,1,1,0,"service: 1 ticket, 3 outages, NPS=-15; competition: alt. provider available, promo active, 5G coverage; usage: drop_ratio=0.89, MoM=-36%.",Recurring service failures are eroding the customer experience; competitor availability and promotions create an easy switching path.
200644,2025-08-01,Couple,2022-08-01,Active,Urban,MDU,Mid,B,2026-01-21,1,1,1,1,Bronze,Copper_DSL,33.4,16.8,1,26,54.3,5.0,0.0,0,0.0,0,12,88,4.5,1,0,0,41.06,18,35,6.21,11.12,0.0,0,0,0,9.52,0,0,101.87,0,0,,,,0,0,,0,,0,0,0,55,4.54,2.39,,0,,0,,,0,0,0,0,0,273.7,0.138,0.579,5,"IoT,Phone,Tablet",37.8,128.0,1,1,237,0.148,0.0,0,0.0,0,0.5,1.05,68000,0.955,1.1,1.46,,0,0,0,0,1,,Email,Control,Email,1,0,0,active,,0,36.53333333333333,5.766666666666667,0,1,12,1.0,0,95.69,0,0.502994011976048,0.49700598802395207,1.2293413173652696,0.43333333333333335,0.0,2.0,3.1545892495431183,9.0,4.42,206.06666666666663,0.0,2.0,4.0,3.4455154428135493,-15.0,3.51,186.44999999999996,6.0,5.0,7.0272152228232425,-15.0,3.46,196.85000000000002,1.0,3.4,1.027407407407407,0.046820760308187,-0.5,0.24999999999999994,-3.8726259732801243,0.0,0.5,long_term,2,0.0,0.5,206.06666666666663,186.44999999999996,1.1052114060963618,0.49700598802395207,0.9970059880239521,-0.3682634730538923,4.001508982035928,0.2224,2.7643048180924286,1.0050000000000001,0.0,0.0,7.993213800128357,0,1,0,0,1,0,billing: elevated pressure; contract ends in 5 months.,Billing pressure is reducing perceived plan value; approaching contract end creates a natural window to switch providers.
